car_make,car_model,car_age,engine,fuel_type,kilometers_driven,location,mileage,power,region,seats,transmission,price_rupees
MARUTI,OMNI,15,796.0,Petrol,66624,Jaipur,19.7,35.0,North,8.0,Manual,85000.0
MARUTI,OMNI,0,796.0,Petrol,4721,Coimbatore,14.0,35.0,South,5.0,Manual,411000.00000000006
MARUTI,RITZ,6,1248.0,Diesel,99638,Jaipur,23.2,73.94,North,5.0,Manual,311000.0
MARUTI,RITZ,3,1197.0,Petrol,30232,Coimbatore,21.1,85.8,South,5.0,Manual,581000.0
MARUTI,RITZ,5,1248.0,Diesel,88500,Hyderabad,23.2,73.94,South,5.0,Manual,434999.99999999994
MARUTI,RITZ,9,1248.0,Diesel,68000,Hyderabad,21.1,73.9,South,5.0,Manual,320000.0
MARUTI,RITZ,8,1248.0,Diesel,90207,Coimbatore,21.1,73.9,South,5.0,Manual,391000.0
MARUTI,RITZ,8,1197.0,Petrol,67000,Chennai,18.5,85.8,South,5.0,Manual,225000.0
MARUTI,RITZ,8,1248.0,Diesel,91000,Jaipur,23.2,73.94,North,5.0,Manual,300000.0
MARUTI,RITZ,4,1248.0,Diesel,65000,Pune,23.2,73.94,West,5.0,Manual,327000.0
MARUTI,RITZ,7,1248.0,Diesel,146824,Hyderabad,21.1,73.9,South,5.0,Manual,355000.0
MARUTI,RITZ,6,1197.0,Petrol,57717,Coimbatore,18.5,85.8,South,5.0,Manual,430999.99999999994
MARUTI,RITZ,8,1197.0,Petrol,50000,Kolkata,18.5,85.8,East,5.0,Manual,150000.0
MARUTI,RITZ,9,1248.0,Diesel,79324,Hyderabad,21.1,73.9,South,5.0,Manual,330000.0
MARUTI,RITZ,6,1197.0,Petrol,35433,Hyderabad,18.5,85.8,South,5.0,Manual,420000.0
MARUTI,RITZ,7,1248.0,Diesel,96000,Hyderabad,21.1,73.9,South,5.0,Manual,360000.0
MARUTI,RITZ,6,1248.0,Diesel,20248,Pune,21.1,73.9,West,5.0,Manual,434999.99999999994
MARUTI,RITZ,3,1197.0,Petrol,62000,Mumbai,18.5,85.8,West,5.0,Manual,320000.0
MARUTI,RITZ,9,1248.0,Diesel,71000,Pune,21.1,73.9,West,5.0,Manual,300000.0
MARUTI,RITZ,7,1248.0,Diesel,85112,Hyderabad,23.2,73.94,South,5.0,Manual,339000.0
MARUTI,RITZ,5,1197.0,Petrol,33000,Mumbai,21.1,85.8,West,5.0,Manual,325000.0
MARUTI,RITZ,7,1197.0,Petrol,68776,Hyderabad,21.1,85.8,South,5.0,Manual,390000.0
MARUTI,RITZ,9,1248.0,Diesel,79894,Hyderabad,21.1,73.9,South,5.0,Manual,340000.0
MARUTI,RITZ,3,1197.0,Petrol,11000,Mumbai,18.5,85.8,West,5.0,Manual,395000.0
MARUTI,RITZ,8,1248.0,Diesel,79232,Jaipur,21.1,73.9,North,5.0,Manual,290000.0
MARUTI,RITZ,5,1197.0,Petrol,59451,Mumbai,18.5,85.8,West,5.0,Manual,369000.0
MARUTI,RITZ,5,1248.0,Diesel,32805,Delhi,23.2,73.94,North,5.0,Manual,360000.0
MARUTI,RITZ,7,1197.0,Petrol,29000,Mumbai,18.5,85.8,West,5.0,Manual,325000.0
MARUTI,RITZ,7,1197.0,Petrol,57788,Hyderabad,17.16,85.8,South,5.0,Automatic,360000.0
MARUTI,RITZ,8,1248.0,Diesel,77400,Kolkata,21.1,73.9,East,5.0,Manual,250000.0
MARUTI,RITZ,6,1248.0,Diesel,73278,Coimbatore,21.1,73.9,South,5.0,Manual,505000.0
MARUTI,RITZ,7,1248.0,Diesel,39772,Kolkata,23.2,73.94,East,5.0,Manual,285000.0
MARUTI,RITZ,10,1248.0,Diesel,73000,Jaipur,21.1,73.9,North,5.0,Manual,235000.0
MARUTI,RITZ,5,1197.0,Petrol,25000,Pune,18.5,85.8,West,5.0,Manual,350000.0
MARUTI,RITZ,7,1197.0,Petrol,68000,Hyderabad,18.5,85.8,South,5.0,Manual,440000.00000000006
MARUTI,RITZ,7,1248.0,Diesel,23598,Pune,23.2,73.94,West,5.0,Manual,352000.0
MARUTI,RITZ,7,1248.0,Diesel,78401,Hyderabad,23.2,73.94,South,5.0,Manual,390000.0
MARUTI,RITZ,5,1197.0,Petrol,32500,Hyderabad,21.1,85.8,South,5.0,Manual,405000.0
MARUTI,RITZ,3,1197.0,Petrol,12000,Mumbai,18.5,85.8,West,5.0,Manual,365000.0
MARUTI,RITZ,7,1248.0,Diesel,64290,Pune,23.2,73.94,West,5.0,Manual,365000.0
MARUTI,RITZ,6,1248.0,Diesel,65000,Jaipur,23.2,73.94,North,5.0,Manual,375000.0
MARUTI,RITZ,8,1248.0,Diesel,75308,Mumbai,21.1,73.9,West,5.0,Manual,280000.0
MARUTI,RITZ,6,1248.0,Diesel,85388,Hyderabad,21.1,73.9,South,5.0,Manual,390000.0
MARUTI,RITZ,8,1248.0,Diesel,79000,Hyderabad,23.2,73.94,South,5.0,Manual,365000.0
MARUTI,RITZ,4,1248.0,Diesel,57034,Kochi,23.2,73.94,South,5.0,Manual,438000.0
MARUTI,RITZ,3,1197.0,Petrol,22767,Coimbatore,18.5,85.8,South,5.0,Manual,614000.0
MARUTI,RITZ,9,1248.0,Diesel,110471,Hyderabad,21.1,73.9,South,5.0,Manual,350000.0
MARUTI,RITZ,3,1248.0,Diesel,120000,Bangalore,23.2,73.94,South,5.0,Manual,365000.0
MARUTI,RITZ,9,1248.0,Diesel,75014,Hyderabad,21.1,73.9,South,5.0,Manual,385000.0
MARUTI,RITZ,8,1248.0,Diesel,35888,Kolkata,21.1,73.9,East,5.0,Manual,189000.0
MARUTI,RITZ,8,1197.0,Petrol,150000,Kolkata,18.5,85.8,East,5.0,Manual,250000.0
MARUTI,RITZ,4,1248.0,Diesel,35314,Kochi,23.2,73.94,South,5.0,Manual,426999.99999999994
MARUTI,RITZ,10,1248.0,Diesel,83000,Chennai,23.2,73.94,South,5.0,Manual,295000.0
MARUTI,RITZ,6,1197.0,Petrol,80264,Hyderabad,21.1,85.8,South,5.0,Manual,430000.0
MARUTI,RITZ,8,1248.0,Diesel,88539,Coimbatore,23.2,73.94,South,5.0,Manual,377000.0
MARUTI,RITZ,3,1197.0,Petrol,40052,Coimbatore,21.1,85.8,South,5.0,Manual,617000.0
MARUTI,RITZ,8,1197.0,Petrol,50318,Coimbatore,18.5,85.8,South,5.0,Manual,405999.99999999994
MARUTI,RITZ,4,1248.0,Diesel,75000,Hyderabad,23.2,73.94,South,5.0,Manual,490000.00000000006
MARUTI,RITZ,5,1248.0,Diesel,60000,Hyderabad,23.2,73.94,South,5.0,Manual,434999.99999999994
MARUTI,RITZ,8,1197.0,Petrol,33292,Kochi,18.5,85.8,South,5.0,Manual,319000.0
MARUTI,RITZ,4,1248.0,Diesel,42894,Coimbatore,23.2,73.94,South,5.0,Manual,559000.0
MARUTI,RITZ,8,1248.0,Diesel,127887,Hyderabad,21.1,73.9,South,5.0,Manual,295000.0
MARUTI,RITZ,9,1197.0,Petrol,75319,Delhi,21.1,85.8,North,5.0,Manual,200000.0
MARUTI,RITZ,6,1248.0,Diesel,77000,Pune,23.2,73.94,West,5.0,Manual,365000.0
MARUTI,RITZ,7,1248.0,Diesel,97000,Kolkata,23.2,73.94,East,5.0,Manual,300000.0
MARUTI,RITZ,9,1248.0,Diesel,47722,Kolkata,21.1,73.9,East,5.0,Manual,170000.0
MARUTI,S,4,1248.0,Diesel,55392,Bangalore,23.65,88.5,South,5.0,Manual,825000.0
MARUTI,S,2,1248.0,Diesel,32000,Pune,15.0,88.5,West,5.0,Manual,850000.0
MARUTI,S,4,1598.0,Diesel,16607,Delhi,22.7,118.0,North,5.0,Manual,765000.0
MARUTI,S,3,1598.0,Diesel,45000,Kolkata,22.7,118.0,East,5.0,Manual,700000.0
MARUTI,S,4,1248.0,Diesel,61313,Hyderabad,23.65,88.5,South,5.0,Manual,799000.0
MARUTI,S,3,1598.0,Diesel,45194,Kolkata,22.7,118.0,East,5.0,Manual,775000.0
MARUTI,S,3,1248.0,Diesel,58000,Ahmedabad,23.65,88.5,West,5.0,Manual,790000.0
MARUTI,S-CROSS,1,1248.0,Diesel,12923,Delhi,25.1,88.5,North,5.0,Manual,892000.0
MARUTI,S-CROSS,3,1248.0,Diesel,74611,Coimbatore,25.1,88.5,South,5.0,Manual,794000.0
MARUTI,S-CROSS,3,1248.0,Diesel,45296,Kolkata,25.1,88.5,East,5.0,Manual,699000.0
MARUTI,SWIFT,4,1248.0,Diesel,64424,Jaipur,25.2,74.0,North,5.0,Manual,560000.0
MARUTI,SWIFT,2,1248.0,Diesel,25000,Jaipur,28.4,74.0,North,5.0,Manual,599000.0
MARUTI,SWIFT,5,1248.0,Diesel,52000,Delhi,22.9,74.0,North,5.0,Manual,425000.0
MARUTI,SWIFT,5,1248.0,Diesel,53000,Kolkata,17.8,75.0,East,5.0,Manual,330000.0
MARUTI,SWIFT,6,1248.0,Diesel,65650,Delhi,28.4,74.0,North,5.0,Manual,385000.0
MARUTI,SWIFT,7,1248.0,Diesel,95100,Jaipur,22.9,74.0,North,5.0,Manual,375000.0
MARUTI,SWIFT,3,1197.0,Petrol,34204,Kochi,22.0,81.8,South,5.0,Manual,543000.0
MARUTI,SWIFT,3,1248.0,Diesel,35000,Chennai,22.9,74.0,South,5.0,Manual,625000.0
MARUTI,SWIFT,2,1197.0,Petrol,24005,Ahmedabad,20.4,81.8,West,5.0,Manual,620000.0
MARUTI,SWIFT,9,1240.469387755102,Petrol,42001,Kolkata,16.1,77.88168195718654,East,5.0,Manual,211000.0
MARUTI,SWIFT,6,1248.0,Diesel,47000,Delhi,17.8,77.88168195718654,North,5.0,Manual,409999.99999999994
MARUTI,SWIFT,3,1248.0,Diesel,64000,Hyderabad,22.9,74.0,South,5.0,Manual,680000.0
MARUTI,SWIFT,2,1197.0,Petrol,27872,Coimbatore,20.4,81.8,South,5.0,Manual,595000.0
MARUTI,SWIFT,7,1248.0,Diesel,120000,Pune,22.9,74.0,West,5.0,Manual,375000.0
MARUTI,SWIFT,1,1248.0,Diesel,31025,Hyderabad,28.4,74.0,South,5.0,Manual,715000.0
MARUTI,SWIFT,7,1248.0,Diesel,73000,Jaipur,23.4,74.0,North,5.0,Manual,434999.99999999994
MARUTI,SWIFT,8,1248.0,Diesel,60020,Kolkata,17.8,77.88168195718654,East,5.0,Manual,250000.0
MARUTI,SWIFT,7,1248.0,Diesel,48000,Kolkata,19.3,73.9,East,5.0,Manual,370000.0
MARUTI,SWIFT,4,1248.0,Diesel,76496,Hyderabad,25.2,74.0,South,5.0,Manual,615000.0
MARUTI,SWIFT,6,1248.0,Diesel,70000,Delhi,22.9,74.0,North,5.0,Manual,350000.0
MARUTI,SWIFT,3,1197.0,Petrol,18000,Mumbai,18.5,83.14,West,5.0,Automatic,620000.0
MARUTI,SWIFT,4,1248.0,Diesel,130000,Mumbai,23.4,74.0,West,5.0,Manual,325000.0
MARUTI,SWIFT,9,1248.0,Diesel,86000,Hyderabad,17.8,75.0,South,5.0,Manual,360000.0
MARUTI,SWIFT,0,1197.0,Petrol,20667,Kochi,22.0,81.8,South,5.0,Manual,637000.0
MARUTI,SWIFT,2,1197.0,Petrol,31696,Kochi,20.4,81.8,South,5.0,Manual,575000.0
MARUTI,SWIFT,8,1248.0,Diesel,130002,Hyderabad,19.3,73.9,South,5.0,Manual,385000.0
MARUTI,SWIFT,9,1298.0,Petrol,109200,Pune,17.5,85.8,West,5.0,Manual,220000.00000000003
MARUTI,SWIFT,3,1248.0,Diesel,38461,Coimbatore,26.59,74.0,South,5.0,Manual,739000.0
MARUTI,SWIFT,6,1197.0,Petrol,49000,Chennai,18.6,85.8,South,5.0,Manual,445000.0
MARUTI,SWIFT,5,1248.0,Diesel,35000,Chennai,22.9,74.0,South,5.0,Manual,525000.0
MARUTI,SWIFT,8,1248.0,Diesel,81759,Hyderabad,19.3,73.9,South,5.0,Manual,438999.99999999994
MARUTI,SWIFT,1,1248.0,Diesel,52010,Kochi,25.2,74.0,South,5.0,Manual,620000.0
MARUTI,SWIFT,4,1248.0,Diesel,60000,Jaipur,26.59,74.0,North,5.0,Manual,625000.0
MARUTI,SWIFT,11,1298.0,Petrol,64000,Pune,17.5,85.8,West,5.0,Manual,285000.0
MARUTI,SWIFT,4,1197.0,Petrol,19000,Mumbai,20.85,83.14,West,5.0,Manual,525000.0
MARUTI,SWIFT,13,1240.469387755102,Petrol,97800,Chennai,16.1,77.88168195718654,South,5.0,Manual,175000.0
MARUTI,SWIFT,7,1248.0,Diesel,52241,Kolkata,25.2,74.0,East,5.0,Manual,290000.0
MARUTI,SWIFT,3,1248.0,Diesel,54631,Hyderabad,25.2,74.0,South,5.0,Manual,625000.0
MARUTI,SWIFT,12,1248.0,Diesel,60000,Bangalore,17.8,77.88168195718654,South,5.0,Manual,340000.0
MARUTI,SWIFT,4,1248.0,Diesel,63000,Delhi,25.2,74.0,North,5.0,Manual,490000.00000000006
MARUTI,SWIFT,3,1197.0,Petrol,37806,Coimbatore,20.4,81.8,South,5.0,Manual,520000.0
MARUTI,SWIFT,6,1248.0,Diesel,88000,Pune,23.4,74.0,West,5.0,Manual,475000.0
MARUTI,SWIFT,5,1197.0,Petrol,33372,Coimbatore,18.6,85.8,South,5.0,Manual,621000.0
MARUTI,SWIFT,1,1248.0,Diesel,5456,Hyderabad,28.4,74.0,South,5.0,Manual,865000.0
MARUTI,SWIFT,5,1248.0,Diesel,25789,Bangalore,23.4,74.0,South,5.0,Manual,685000.0
MARUTI,SWIFT,7,1248.0,Diesel,52000,Delhi,28.4,74.0,North,5.0,Manual,355000.0
MARUTI,SWIFT,11,1248.0,Diesel,91000,Mumbai,19.3,73.9,West,5.0,Manual,285000.0
MARUTI,SWIFT,6,1197.0,Petrol,38623,Bangalore,19.1,85.8,South,5.0,Manual,500000.0
MARUTI,SWIFT,5,1248.0,Diesel,59923,Coimbatore,22.9,74.0,South,5.0,Manual,646000.0
MARUTI,SWIFT,9,1248.0,Diesel,130000,Hyderabad,19.3,73.9,South,5.0,Manual,365000.0
MARUTI,SWIFT,5,1248.0,Diesel,96000,Jaipur,23.4,74.0,North,5.0,Manual,480000.0
MARUTI,SWIFT,11,1298.0,Petrol,47000,Kolkata,17.5,85.8,East,5.0,Manual,140000.0
MARUTI,SWIFT,3,1197.0,Petrol,9107,Mumbai,20.4,81.8,West,5.0,Manual,515000.00000000006
MARUTI,SWIFT,2,1248.0,Diesel,24852,Coimbatore,26.59,74.0,South,5.0,Automatic,808000.0
MARUTI,SWIFT,5,1248.0,Diesel,81000,Hyderabad,25.2,74.0,South,5.0,Manual,610000.0
MARUTI,SWIFT,0,1248.0,Diesel,18592,Kochi,26.59,74.0,South,5.0,Manual,851000.0
MARUTI,SWIFT,7,1248.0,Diesel,82000,Kolkata,22.9,74.0,East,5.0,Manual,250000.0
MARUTI,SWIFT,6,1197.0,Petrol,61110,Coimbatore,18.6,85.8,South,5.0,Manual,457000.0
MARUTI,SWIFT,5,1248.0,Diesel,68462,Delhi,26.59,74.0,North,5.0,Manual,415000.00000000006
MARUTI,SWIFT,5,1248.0,Diesel,45000,Kolkata,23.4,74.0,East,5.0,Manual,385000.0
MARUTI,SWIFT,3,1248.0,Diesel,58000,Pune,22.9,74.0,West,5.0,Manual,755000.0
MARUTI,SWIFT,6,1197.0,Petrol,32953,Pune,18.6,85.8,West,5.0,Manual,465000.00000000006
MARUTI,SWIFT,4,1248.0,Diesel,79000,Pune,17.8,75.0,West,5.0,Manual,575000.0
MARUTI,SWIFT,5,1248.0,Diesel,57000,Kolkata,26.59,74.0,East,5.0,Manual,389000.0
MARUTI,SWIFT,6,1248.0,Diesel,23000,Bangalore,17.8,77.88168195718654,South,5.0,Manual,560000.0
MARUTI,SWIFT,3,1197.0,Petrol,42000,Delhi,16.1,85.0,North,5.0,Manual,475000.0
MARUTI,SWIFT,3,1248.0,Diesel,54897,Jaipur,26.59,74.0,North,5.0,Automatic,730000.0
MARUTI,SWIFT,11,1298.0,Petrol,65000,Ahmedabad,16.1,88.2,West,5.0,Manual,271000.0
MARUTI,SWIFT,8,1298.0,Petrol,58075,Mumbai,17.5,85.8,West,5.0,Manual,295000.0
MARUTI,SWIFT,4,1248.0,Diesel,58000,Hyderabad,25.2,74.0,South,5.0,Manual,595000.0
MARUTI,SWIFT,3,1248.0,Diesel,41460,Jaipur,25.2,74.0,North,5.0,Manual,590000.0
MARUTI,SWIFT,2,1248.0,Diesel,34613,Kochi,28.4,74.0,South,5.0,Manual,624000.0
MARUTI,SWIFT,5,1197.0,Petrol,54000,Chennai,16.1,85.0,South,5.0,Manual,450000.0
MARUTI,SWIFT,3,1248.0,Diesel,55746,Hyderabad,22.9,74.0,South,5.0,Manual,695000.0
MARUTI,SWIFT,4,1298.0,Petrol,78000,Jaipur,16.1,88.2,North,5.0,Manual,450000.0
MARUTI,SWIFT,4,1248.0,Diesel,14000,Mumbai,28.4,74.0,West,5.0,Manual,525000.0
MARUTI,SWIFT,5,1248.0,Diesel,57319,Delhi,25.2,74.0,North,5.0,Manual,425000.0
MARUTI,SWIFT,6,1298.0,Petrol,59254,Coimbatore,17.5,85.8,South,5.0,Manual,529000.0
MARUTI,SWIFT,4,1240.469387755102,Petrol,50295,Hyderabad,16.1,77.88168195718654,South,5.0,Manual,580000.0
MARUTI,SWIFT,5,1197.0,Petrol,47674,Coimbatore,19.1,85.8,South,5.0,Manual,572000.0
MARUTI,SWIFT,3,1248.0,Diesel,23000,Pune,26.59,74.0,West,5.0,Manual,705000.0
MARUTI,SWIFT,6,1248.0,Diesel,37000,Pune,17.8,77.88168195718654,West,5.0,Manual,484999.99999999994
MARUTI,SWIFT,2,1248.0,Diesel,148000,Kolkata,23.4,74.0,East,5.0,Manual,475000.0
MARUTI,SWIFT,4,1248.0,Diesel,76128,Delhi,26.59,74.0,North,5.0,Manual,550000.0
MARUTI,SWIFT,7,1298.0,Petrol,49000,Chennai,17.5,85.8,South,5.0,Manual,490000.00000000006
MARUTI,SWIFT,5,1248.0,Diesel,71800,Delhi,23.4,74.0,North,5.0,Manual,290000.0
MARUTI,SWIFT,2,1197.0,Petrol,42527,Kochi,20.4,81.8,South,5.0,Manual,527000.0
MARUTI,SWIFT,6,1248.0,Diesel,72486,Delhi,23.4,74.0,North,5.0,Manual,395000.0
MARUTI,SWIFT,6,1298.0,Petrol,40000,Delhi,17.5,85.8,North,5.0,Manual,425000.0
MARUTI,SWIFT,5,1248.0,Diesel,56000,Delhi,22.9,74.0,North,5.0,Manual,425000.0
MARUTI,SWIFT,3,1248.0,Diesel,100000,Kolkata,23.4,74.0,East,5.0,Manual,350000.0
MARUTI,SWIFT,7,1197.0,Petrol,42000,Chennai,18.6,85.8,South,5.0,Manual,450000.0
MARUTI,SWIFT,3,1197.0,Petrol,27755,Pune,22.0,81.8,West,5.0,Manual,545000.0
MARUTI,SWIFT,4,1197.0,Petrol,24782,Kochi,20.85,83.14,South,5.0,Manual,621000.0
MARUTI,SWIFT,9,1248.0,Diesel,135000,Pune,17.8,75.0,West,5.0,Manual,310000.0
MARUTI,SWIFT,4,1248.0,Diesel,60095,Delhi,25.2,74.0,North,5.0,Manual,475000.0
MARUTI,SWIFT,2,1248.0,Diesel,49224,Ahmedabad,25.2,74.0,West,5.0,Manual,600000.0
MARUTI,SWIFT,9,1298.0,Petrol,54898,Pune,16.1,88.2,West,5.0,Manual,250000.0
MARUTI,SWIFT,3,1197.0,Petrol,18094,Coimbatore,18.6,85.8,South,5.0,Manual,626000.0
MARUTI,SWIFT,5,1298.0,Petrol,49386,Kochi,17.5,85.8,South,5.0,Manual,486000.00000000006
MARUTI,SWIFT,2,1197.0,Petrol,37124,Kochi,20.4,81.8,South,5.0,Manual,544000.0
MARUTI,SWIFT,3,1197.0,Petrol,18000,Kolkata,19.1,85.8,East,5.0,Manual,440000.00000000006
MARUTI,SWIFT,5,1248.0,Diesel,32000,Kolkata,23.4,74.0,East,5.0,Manual,434999.99999999994
MARUTI,SWIFT,9,1248.0,Diesel,71000,Jaipur,19.3,73.9,North,5.0,Manual,330000.0
MARUTI,SWIFT,11,1248.0,Diesel,150000,Pune,28.4,74.0,West,5.0,Manual,270000.0
MARUTI,SWIFT,5,1248.0,Diesel,75216,Pune,22.9,74.0,West,5.0,Manual,509999.99999999994
MARUTI,SWIFT,6,1248.0,Diesel,53996,Hyderabad,22.9,74.0,South,5.0,Manual,545000.0
MARUTI,SWIFT,7,1248.0,Diesel,75000,Pune,22.9,74.0,West,5.0,Manual,434999.99999999994
MARUTI,SWIFT,3,1248.0,Diesel,38143,Kochi,22.9,74.0,South,5.0,Manual,522000.0
MARUTI,SWIFT,3,1197.0,Petrol,23555,Mumbai,22.0,81.8,West,5.0,Manual,509999.99999999994
MARUTI,SWIFT,4,1298.0,Petrol,27000,Kolkata,17.5,85.8,East,5.0,Manual,445000.0
MARUTI,SWIFT,2,1248.0,Diesel,2000,Hyderabad,28.4,74.0,South,5.0,Manual,819999.9999999999
MARUTI,SWIFT,5,1197.0,Petrol,48800,Kolkata,19.1,85.8,East,5.0,Manual,425000.0
MARUTI,SWIFT,5,1248.0,Diesel,62000,Delhi,17.8,75.0,North,5.0,Manual,375000.0
MARUTI,SWIFT,6,1248.0,Diesel,99595,Hyderabad,22.9,74.0,South,5.0,Manual,475000.0
MARUTI,SWIFT,7,1197.0,Petrol,88000,Mumbai,19.1,85.8,West,5.0,Manual,385000.0
MARUTI,SWIFT,5,1248.0,Diesel,83274,Coimbatore,22.9,74.0,South,5.0,Manual,579000.0
MARUTI,SWIFT,4,1248.0,Diesel,51000,Delhi,22.9,74.0,North,5.0,Manual,474000.0
MARUTI,SWIFT,7,1197.0,Petrol,65097,Hyderabad,19.1,85.8,South,5.0,Manual,470000.0
MARUTI,SWIFT,1,1248.0,Diesel,12000,Pune,23.4,74.0,West,5.0,Manual,550000.0
MARUTI,SWIFT,5,1248.0,Diesel,44282,Coimbatore,25.2,74.0,South,5.0,Manual,599000.0
MARUTI,SWIFT,4,1197.0,Petrol,40000,Ahmedabad,20.4,81.8,West,5.0,Manual,590000.0
MARUTI,SWIFT,11,1298.0,Petrol,56230,Pune,17.5,85.8,West,5.0,Manual,240000.0
MARUTI,SWIFT,8,1240.469387755102,Petrol,24255,Pune,16.1,77.88168195718654,West,5.0,Manual,315000.0
MARUTI,SWIFT,6,1248.0,Diesel,84000,Hyderabad,28.4,74.0,South,5.0,Manual,565000.0
MARUTI,SWIFT,6,1197.0,Petrol,40000,Kolkata,19.1,85.8,East,5.0,Manual,355000.0
MARUTI,SWIFT,9,1248.0,Diesel,86514,Hyderabad,17.8,77.88168195718654,South,5.0,Manual,425000.0
MARUTI,SWIFT,8,1197.0,Petrol,14000,Mumbai,17.5,85.8,West,5.0,Manual,320000.0
MARUTI,SWIFT,7,1197.0,Petrol,15000,Mumbai,18.6,85.8,West,5.0,Manual,365000.0
MARUTI,SWIFT,4,1197.0,Petrol,33195,Coimbatore,19.1,85.8,South,5.0,Manual,626000.0
MARUTI,SWIFT,5,1197.0,Petrol,33485,Kolkata,19.1,85.8,East,5.0,Manual,359000.0
MARUTI,SWIFT,4,1197.0,Petrol,29500,Chennai,20.4,81.8,South,5.0,Manual,415000.00000000006
MARUTI,SWIFT,3,1248.0,Diesel,62192,Kochi,28.4,74.0,South,5.0,Manual,522000.0
MARUTI,SWIFT,2,1197.0,Petrol,13000,Kolkata,20.4,81.8,East,5.0,Manual,465000.00000000006
MARUTI,SWIFT,4,1240.469387755102,Petrol,67000,Pune,16.1,77.88168195718654,West,5.0,Manual,470000.0
MARUTI,SWIFT,12,1240.469387755102,Petrol,55000,Mumbai,16.1,77.88168195718654,West,5.0,Manual,175000.0
MARUTI,SWIFT,5,1248.0,Diesel,85512,Hyderabad,22.9,74.0,South,5.0,Manual,580000.0
MARUTI,SWIFT,4,1248.0,Diesel,53503,Delhi,26.59,74.0,North,5.0,Manual,500000.0
MARUTI,SWIFT,11,1298.0,Petrol,52000,Ahmedabad,16.1,88.2,West,5.0,Manual,241000.0
MARUTI,SWIFT,3,1248.0,Diesel,80000,Jaipur,23.4,74.0,North,5.0,Manual,450000.0
MARUTI,SWIFT,4,1248.0,Diesel,144000,Jaipur,26.59,74.0,North,5.0,Manual,525000.0
MARUTI,SWIFT,6,1248.0,Diesel,68800,Hyderabad,17.8,77.88168195718654,South,5.0,Manual,500000.0
MARUTI,SWIFT,3,1248.0,Diesel,51787,Hyderabad,17.8,77.88168195718654,South,5.0,Manual,645000.0
MARUTI,SWIFT,3,1197.0,Petrol,19148,Kochi,16.1,85.0,South,5.0,Manual,589000.0
MARUTI,SWIFT,7,1248.0,Diesel,56121,Ahmedabad,23.4,74.0,West,5.0,Manual,425000.0
MARUTI,SWIFT,1,1248.0,Diesel,30000,Pune,28.4,74.0,West,5.0,Manual,600000.0
MARUTI,SWIFT,3,1248.0,Diesel,69000,Hyderabad,19.3,73.9,South,5.0,Manual,479000.0
MARUTI,SWIFT,5,1197.0,Petrol,68218,Pune,19.1,85.8,West,5.0,Manual,490000.00000000006
MARUTI,SWIFT,7,1248.0,Diesel,78000,Chennai,22.9,74.0,South,5.0,Manual,440000.00000000006
MARUTI,SWIFT,5,1248.0,Diesel,67557,Coimbatore,23.4,74.0,South,5.0,Manual,517000.0
MARUTI,SWIFT,4,1248.0,Diesel,35082,Kochi,23.4,74.0,South,5.0,Manual,661000.0
MARUTI,SWIFT,4,1248.0,Diesel,35000,Kolkata,19.3,73.9,East,5.0,Manual,475000.0
MARUTI,SWIFT,6,1248.0,Diesel,22000,Kolkata,23.4,74.0,East,5.0,Manual,450000.0
MARUTI,SWIFT,3,1248.0,Diesel,39000,Pune,26.59,74.0,West,5.0,Manual,580000.0
MARUTI,SWIFT,6,1248.0,Diesel,84175,Hyderabad,23.4,74.0,South,5.0,Manual,695000.0
MARUTI,SWIFT,7,1298.0,Petrol,55002,Ahmedabad,17.5,85.8,West,5.0,Manual,425000.0
MARUTI,SWIFT,12,1248.0,Diesel,121000,Pune,17.8,77.88168195718654,West,5.0,Manual,235000.0
MARUTI,SWIFT,10,1248.0,Diesel,88096,Hyderabad,19.3,73.9,South,5.0,Manual,350000.0
MARUTI,SWIFT,4,1197.0,Petrol,60000,Mumbai,17.5,85.8,West,5.0,Manual,480000.0
MARUTI,SWIFT,5,1240.469387755102,Petrol,32986,Kolkata,16.1,77.88168195718654,East,5.0,Manual,424000.0
MARUTI,SWIFT,2,1248.0,Diesel,18414,Mumbai,23.4,74.0,West,5.0,Manual,725000.0
MARUTI,SWIFT,1,1248.0,Diesel,11000,Chennai,28.4,74.0,South,5.0,Manual,800000.0
MARUTI,SWIFT,5,1197.0,Petrol,58310,Coimbatore,19.1,85.8,South,5.0,Manual,539000.0
MARUTI,SWIFT,10,1248.0,Diesel,90000,Pune,19.3,73.9,West,5.0,Manual,300000.0
MARUTI,SWIFT,7,1248.0,Diesel,83000,Jaipur,23.4,74.0,North,5.0,Manual,430000.0
MARUTI,SWIFT,2,1197.0,Petrol,37282,Jaipur,20.85,83.14,North,5.0,Manual,675000.0
MARUTI,SWIFT,7,1197.0,Petrol,83000,Mumbai,17.5,85.8,West,5.0,Manual,325000.0
MARUTI,SWIFT,2,1197.0,Petrol,26327,Kochi,20.4,81.8,South,5.0,Manual,586000.0
MARUTI,SWIFT,1,1248.0,Diesel,61386,Coimbatore,25.2,74.0,South,5.0,Manual,705000.0
MARUTI,SWIFT,1,1248.0,Diesel,11500,Delhi,28.4,74.0,North,5.0,Automatic,750000.0
MARUTI,SWIFT,2,1248.0,Diesel,26000,Ahmedabad,26.59,74.0,West,5.0,Manual,750000.0
MARUTI,SWIFT,2,1197.0,Petrol,12000,Pune,16.1,85.0,West,5.0,Manual,550000.0
